日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年12.07,1510,8,1486,0,1,0
2021年12.08,1522,12,1486,0,1,0
2021年12.09,1528,6,1486,0,1,0
2021年12.10,1563,35,1486,0,1,0
2021年12.11,1601,38,1486,0,1,0
2021年12.12,1676,75,1486,0,1,0
2021年12.13,1721,45,1486,0,1,0
2021年12.14,1767,46,1486,0,1,0
2021年12.15,1823,56,1486,0,1,0
2021年12.16,1867,44,1486,0,1,0
2021年12.17,1944,77,1486,0,1,0
2021年12.18,1975,31,1486,0,1,0
2021年12.19,1987,12,1487,1,1,0
2021年12.20,1998,11,1487,0,1,0
2021年12.21,1999,1,1487,0,1,0
2021年12.22,2001,2,1488,1,1,0
2021年12.23,2002,1,1488,0,1,0
2021年12.24,2003,1,1498,10,1,0
2021年12.25,2004,1,1499,1,1,0
2021年12.26,2006,2,1502,3,1,0
2021年12.27,2008,2,1502,0,1,0
2021年12.28,2012,4,1502,0,1,0
2021年12.29,2015,3,1502,0,1,0
2021年12.30,2016,1,1502,0,1,0
2021年12.31,2016,0,1536,34,1,0
2022年01.01,2025,9,1536,0,1,0
2022年01.02,2035,10,1536,0,1,0
2022年01.03,2044,9,1536,0,1,0
2022年01.04,2046,2,1536,0,1,0
2022年01.05,2046,2,1536,0,1,0
