日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年06.22,1634,0,1619,5,8,0
2020年06.23,1634,0,1620,1,8,0
2020年06.24,1635,1,1621,1,8,0
2020年06.25,1635,0,1621,0,8,0
2020年06.26,1637,2,1622,1,8,0
2020年06.27,1637,2,1622,0,8,0
2020年06.28,1637,0,1625,3,8,0
2020年06.29,1641,4,1627,2,8,0
2020年06.30,1641,0,1627,0,8,0
2020年07.01,1642,1,1627,0,8,0
2020年07.02,1642,0,1629,2,8,0
2020年07.03,1643,1,1629,0,8,0
2020年07.04,1643,0,1631,2,8,0
2020年07.05,1643,0,1631,0,8,0
2020年07.06,1644,1,1631,0,8,0
2020年07.07,1645,1,1631,0,8,0
2020年07.08,1647,2,1631,0,8,0
2020年07.09,1647,0,1634,3,8,0
2020年07.10,1648,1,1634,0,8,0
2020年07.11,1648,1,1634,0,8,0
2020年07.12,1650,2,1634,0,8,0
2020年07.13,1650,0,1635,1,8,0
2020年07.14,1650,0,1636,1,8,0
2020年07.15,1650,0,1636,0,8,0
2020年07.16,1654,4,1636,0,8,0
2020年07.17,1657,3,1636,0,8,0
2020年07.18,1659,2,1636,0,8,0
2020年07.19,1659,0,1637,1,8,0
2020年07.20,1659,0,1637,0,8,0
2020年07.21,1661,2,1637,0,8,0
2020年07.22,1662,1,1637,0,8,0
2020年07.23,1667,5,1639,2,8,0
2020年07.24,1669,2,1641,2,8,0
2020年07.25,1672,3,1642,1,8,0
2020年07.26,1672,0,1645,3,8,0
2020年07.27,1672,0,1645,0,8,0
2020年07.28,1674,2,1648,3,8,0
2020年07.29,1675,1,1651,3,8,0
2020年07.30,1678,3,1653,2,8,0
2020年07.31,1680,2,1653,0,8,0
2020年08.01,1682,2,1654,1,8,0
2020年08.02,1683,1,1657,3,8,0
2020年08.03,1687,4,1659,2,8,0
2020年08.04,1687,0,1661,2,8,0
2020年08.05,1687,0,1661,0,8,0
2020年08.06,1687,0,1663,2,8,0
2020年08.07,1688,1,1664,1,8,0
2020年08.08,1693,5,1669,5,8,0
2020年08.09,1696,3,1671,2,8,0
2020年08.10,1699,3,1672,1,8,0
2020年08.11,1705,6,1676,4,8,0
2020年08.12,1707,2,1678,2,8,0
2020年08.13,1707,0,1681,3,8,0
2020年08.14,1709,2,1683,2,8,0
2020年08.15,1712,3,1684,1,8,0
2020年08.16,1720,8,1684,0,8,0
2020年08.17,1721,1,1687,3,8,0
2020年08.18,1725,4,1689,2,8,0
2020年08.19,1725,0,1691,2,8,0
2020年08.20,1725,0,1695,4,8,0
2020年08.21,1725,0,1696,1,8,0
2020年08.22,1727,2,1701,5,8,0
2020年08.23,1727,0,1701,0,8,0
2020年08.24,1730,3,1702,1,8,0
2020年08.25,1734,4,1704,2,8,0
2020年08.26,1734,0,1706,2,8,0
2020年08.27,1735,1,1715,9,8,0
2020年08.28,1737,2,1716,1,8,0
2020年08.29,1738,1,1718,2,8,0
2020年08.30,1739,1,1719,1,8,0
2020年08.31,1740,1,1721,2,8,0
2020年09.01,1742,2,1721,0,8,0
2020年09.02,1745,3,1722,1,8,0
2020年09.03,1758,13,1722,0,8,0
2020年09.04,1760,2,1723,1,8,0
2020年09.05,1763,3,1727,4,8,0
2020年09.06,1767,4,1733,6,8,0
2020年09.07,1769,2,1735,2,8,0
2020年09.08,1769,0,1737,2,8,0
2020年09.09,1770,1,1743,6,8,0
2020年09.10,1774,4,1745,2,8,0
2020年09.11,1776,2,1745,0,8,0
2020年09.12,1777,1,1749,4,8,0
2020年09.13,1778,1,1751,2,8,0
