日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年04.26,190,0,182,0,3,0
2020年04.27,190,0,182,0,3,0
2020年04.28,190,0,183,1,3,0
2020年04.29,190,0,183,0,3,0
2020年04.30,190,0,184,1,3,0
2020年05.01,190,0,185,1,3,0
2020年05.02,190,0,186,1,3,0
2020年05.03,190,0,186,0,3,0
2020年05.04,190,0,186,0,3,0
2020年05.05,190,0,186,0,3,0
2020年05.06,190,0,186,0,3,0
2020年05.07,190,0,186,0,3,0
2020年05.08,191,1,186,0,3,0
2020年05.09,191,0,186,0,3,0
2020年05.10,191,0,186,0,3,0
2020年05.11,191,0,186,0,3,0
2020年05.12,191,0,186,0,3,0
2020年05.13,191,0,187,1,3,0
2020年05.14,191,0,187,0,3,0
2020年05.15,191,0,187,0,3,0
2020年05.16,192,1,187,0,3,0
2020年05.17,192,0,187,0,3,0
2020年05.18,192,0,187,0,3,0
2020年05.19,192,0,187,0,3,0
2020年05.20,192,0,187,0,3,0
2020年05.21,192,0,187,0,3,0
2020年05.22,192,0,187,0,3,0
2020年05.23,192,0,187,0,3,0
2020年05.24,192,0,188,1,3,0
2020年05.25,192,0,188,0,3,0
2020年05.26,192,0,188,0,3,0
2020年05.27,192,0,188,0,3,0
2020年05.28,192,0,188,0,3,0
2020年05.29,192,0,188,0,3,0
2020年05.30,192,0,188,0,3,0
2020年05.31,192,0,188,0,3,0
2020年06.01,192,0,188,0,3,0
2020年06.02,192,0,188,0,3,0
2020年06.03,192,0,188,0,3,0
2020年06.04,192,0,189,1,3,0
2020年06.05,192,0,189,0,3,0
2020年06.06,193,1,189,0,3,0
2020年06.07,193,0,189,0,3,0
2020年06.08,193,0,189,0,3,0
2020年06.09,194,1,189,0,3,0
2020年06.10,195,1,189,0,3,0
2020年06.11,195,0,189,0,3,0
2020年06.12,196,1,189,0,3,0
2020年06.13,196,0,189,0,3,0
2020年06.14,196,0,189,0,3,0
2020年06.15,196,0,189,0,3,0
2020年06.16,196,0,189,0,3,0
2020年06.17,197,1,191,2,3,0
2020年06.18,197,0,191,0,3,0
2020年06.19,197,0,191,0,3,0
2020年06.20,197,0,191,0,3,0
2020年06.21,198,1,191,0,3,0
2020年06.22,198,0,192,1,3,0
2020年06.23,198,0,192,0,3,0
2020年06.24,198,0,192,0,3,0
2020年06.25,198,0,193,1,3,0
2020年06.26,198,0,193,0,3,0
2020年06.27,198,0,193,0,3,0
2020年06.28,198,0,194,1,3,0
2020年06.29,198,0,194,0,3,0
2020年06.30,198,0,194,0,3,0
2020年07.01,198,0,194,0,3,0
2020年07.02,198,0,194,0,3,0
2020年07.03,198,0,194,0,3,0
2020年07.04,199,1,194,0,3,0
2020年07.05,199,0,194,0,3,0
2020年07.06,199,0,194,0,3,0
2020年07.07,199,0,194,0,3,0
2020年07.08,199,0,195,1,3,0
2020年07.09,199,0,195,0,3,0
2020年07.10,199,0,195,0,3,0
2020年07.11,203,4,195,0,3,0
2020年07.12,203,0,195,0,3,0
2020年07.13,203,0,195,0,3,0
2020年07.14,203,0,195,0,3,0
2020年07.15,203,0,195,0,3,0
2020年07.16,203,0,195,0,3,0
2020年07.17,203,0,195,0,3,0
2020年07.18,203,0,195,0,3,0
2020年07.19,203,0,195,0,3,0
2020年07.20,203,0,195,0,3,0
2020年07.21,203,0,195,0,3,0
2020年07.22,203,0,195,0,3,0
2020年07.23,203,0,195,0,3,0
2020年07.24,203,0,195,0,3,0
2020年07.25,204,1,195,0,3,0
2020年07.26,204,0,195,0,3,0
2020年07.27,204,0,195,0,3,0
2020年07.28,204,0,195,0,3,0
2020年07.29,204,0,195,0,3,0
2020年07.30,205,1,195,0,3,0
2020年07.31,205,0,195,0,3,0
2020年08.01,205,0,196,1,3,0
2020年08.02,205,0,196,0,3,0
2020年08.03,205,0,196,0,3,0
2020年08.04,205,0,196,0,3,0
2020年08.05,205,0,197,1,3,0
2020年08.06,205,0,197,0,3,0
2020年08.07,205,0,197,0,3,0
2020年08.08,205,0,199,2,3,0
2020年08.09,205,0,200,1,3,0
2020年08.10,205,0,201,1,3,0
2020年08.11,205,0,202,1,3,0
2020年08.12,205,0,202,0,3,0
2020年08.13,205,0,202,0,3,0
2020年08.14,205,0,202,0,3,0
2020年08.15,207,2,202,0,3,0
2020年08.16,207,0,202,0,3,0
2020年08.17,209,2,202,0,3,0
2020年08.18,209,0,202,0,3,0
2020年08.19,210,1,202,0,3,0
2020年08.20,216,6,202,0,3,0
2020年08.21,216,0,202,0,3,0
2020年08.22,218,2,203,1,3,0
2020年08.23,218,0,203,0,3,0
2020年08.24,219,1,203,0,3,0
2020年08.25,220,1,203,0,3,0
2020年08.26,220,0,203,0,3,0
2020年08.27,220,0,205,2,3,0
2020年08.28,220,0,205,0,3,0
2020年08.29,221,1,213,8,3,0
2020年08.30,226,5,213,0,3,0
2020年08.31,229,3,213,0,3,0
2020年09.01,229,0,213,0,3,0
2020年09.02,229,0,214,1,3,0
2020年09.03,230,1,214,0,3,0
2020年09.04,231,1,214,0,3,0
2020年09.05,231,0,214,0,3,0
2020年09.06,232,1,215,1,3,0
2020年09.07,233,1,215,0,3,0
2020年09.08,233,0,216,1,3,0
2020年09.09,233,0,216,0,3,0
