日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年12.27,1458,0,1451,0,7,0
2021年12.28,1458,0,1451,0,7,0
2021年12.29,1458,0,1451,0,7,0
2021年12.30,1458,0,1451,0,7,0
2021年12.31,1458,0,1451,0,7,0
2022年01.01,1458,0,1451,0,7,0
2022年01.02,1458,0,1451,0,7,0
2022年01.03,1458,0,1451,0,7,0
2022年01.04,1458,0,1451,0,7,0
2022年01.05,1458,0,1451,0,7,0
