日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年06.16,147,0,145,0,2,0
2020年06.17,147,0,145,0,2,0
2020年06.18,147,0,145,0,2,0
2020年06.19,147,0,145,0,2,0
2020年06.20,147,0,145,0,2,0
2020年06.21,147,0,145,0,2,0
2020年06.22,147,0,145,0,2,0
2020年06.23,147,0,145,0,2,0
2020年06.24,147,0,145,0,2,0
2020年06.25,147,0,145,0,2,0
2020年06.26,147,0,145,0,2,0
2020年06.27,147,0,145,0,2,0
2020年06.28,147,0,145,0,2,0
2020年06.29,147,0,145,0,2,0
2020年06.30,147,0,145,0,2,0
2020年07.01,147,0,145,0,2,0
2020年07.02,147,0,145,0,2,0
2020年07.03,147,0,145,0,2,0
2020年07.04,147,0,145,0,2,0
2020年07.05,147,0,145,0,2,0
2020年07.06,147,0,145,0,2,0
2020年07.07,147,0,145,0,2,0
2020年07.08,147,0,145,0,2,0
2020年07.09,147,0,145,0,2,0
2020年07.10,147,0,145,0,2,0
2020年07.11,147,0,145,0,2,0
2020年07.12,147,0,145,0,2,0
2020年07.13,147,0,145,0,2,0
2020年07.14,147,0,145,0,2,0
2020年07.15,147,0,145,0,2,0
2020年07.16,147,0,145,0,2,0
2020年07.17,147,0,145,0,2,0
2020年07.18,147,0,145,0,2,0
2020年07.19,147,0,145,0,2,0
2020年07.20,147,0,145,0,2,0
2020年07.21,147,0,145,0,2,0
2020年07.22,147,0,145,0,2,0
2020年07.23,147,0,145,0,2,0
2020年07.24,147,0,145,0,2,0
2020年07.25,147,0,145,0,2,0
2020年07.26,147,0,145,0,2,0
2020年07.27,147,0,145,0,2,0
2020年07.28,147,0,145,0,2,0
2020年07.29,147,0,145,0,2,0
2020年07.30,147,0,145,0,2,0
2020年07.31,147,0,145,0,2,0
2020年08.01,147,0,145,0,2,0
2020年08.02,147,0,145,0,2,0
2020年08.03,147,0,145,0,2,0
2020年08.04,147,0,145,0,2,0
2020年08.05,147,0,145,0,2,0
2020年08.06,147,0,145,0,2,0
2020年08.07,147,0,145,0,2,0
2020年08.08,147,0,145,0,2,0
